window,detection_id,label,confidence,x1,y1,x2,y2
window_001.png,1,text_bubble,0.9575114250183105,31.991601943969727,1461.0821533203125,429.5185852050781,1856.70166015625
window_001.png,2,text_bubble,0.8276097178459167,150.70338439941406,2856.267578125,645.3138427734375,3000.0
window_002.png,1,text_bubble,0.9526863098144531,163.339111328125,356.41265869140625,646.136474609375,833.946533203125
window_002.png,2,text_bubble,0.9506821036338806,67.08808135986328,2745.284912109375,391.1968688964844,3000.0
window_003.png,1,text_bubble,0.96091628074646,34.94542694091797,1303.484619140625,481.9208984375,1749.3524169921875
window_003.png,2,text_bubble,0.9509062767028809,156.9261016845703,2402.085205078125,668.9839477539062,2915.9013671875
window_003.png,3,text_bubble,0.9468274116516113,67.63931274414062,243.16200256347656,390.90765380859375,569.3983764648438
window_004.png,1,text_bubble,0.9605353474617004,176.3007049560547,1734.647216796875,661.425048828125,2208.22021484375
window_004.png,2,text_bubble,0.9593451619148254,16.571224212646484,764.4718017578125,473.3332824707031,1222.5762939453125
window_004.png,3,text_bubble,0.9586769938468933,83.93839263916016,2491.48974609375,607.3095092773438,3000.0
window_004.png,4,text_bubble,0.9302579164505005,156.5161895751953,0.47519803047180176,668.8304443359375,414.4122009277344
window_005.png,1,text_bubble,0.9605602025985718,46.486549377441406,2079.926513671875,329.8280029296875,2364.564697265625
window_005.png,2,text_bubble,0.960452139377594,84.26785278320312,0.0,606.791748046875,517.765380859375
window_006.png,1,text_bubble,0.9430331587791443,75.94486999511719,688.8269653320312,603.2471313476562,1213.942138671875
window_008.png,1,text_bubble,0.9554274082183838,75.20011138916016,2245.52685546875,329.4583435058594,2499.2294921875
window_009.png,1,text_bubble,0.9543993473052979,121.07134246826172,2117.44873046875,569.786376953125,2572.76123046875
window_010.png,1,text_bubble,0.9519799947738647,60.67807388305664,2509.28125,635.6632690429688,3000.0
window_010.png,2,text_bubble,0.808967113494873,141.43373107910156,0.0454634428024292,545.2738647460938,71.86686706542969
window_011.png,1,text_bubble,0.9553353786468506,60.43455123901367,9.567483901977539,634.5629272460938,584.1748046875
window_012.png,1,text_free,0.7832872867584229,58.28709411621094,2851.872802734375,398.6545715332031,3000.0
window_013.png,1,text_bubble,0.9432756900787354,179.45428466796875,2393.3017578125,513.0411376953125,2705.1884765625
window_013.png,2,text_free,0.7067849040031433,389.1507873535156,671.889892578125,643.6395263671875,830.4370727539062
window_013.png,3,text_free,0.6344019174575806,57.29360580444336,348.6983642578125,397.71893310546875,583.3074951171875
window_014.png,1,text_bubble,0.9463272094726562,126.35274505615234,1117.9935302734375,563.078369140625,1522.2623291015625
window_014.png,2,text_bubble,0.9366159439086914,176.29722595214844,0.0,514.8004150390625,206.45440673828125
window_014.png,3,text_free,0.5183506608009338,64.797119140625,2267.00244140625,620.4820556640625,2556.602294921875
window_016.png,1,text_bubble,0.9544757604598999,31.54429817199707,1025.4013671875,511.6474609375,1503.98046875
window_016.png,2,text_bubble,0.9458118677139282,262.4021301269531,2155.529052734375,614.671630859375,2511.44677734375
window_016.png,3,text_bubble,0.9403680562973022,44.037803649902344,2722.054931640625,354.48046875,3000.0
window_017.png,1,text_bubble,0.9499691724777222,44.10083770751953,221.993896484375,353.7846374511719,530.6641235351562
window_017.png,2,text_bubble,0.9431686401367188,32.372833251953125,2005.174072265625,554.6639404296875,2481.401611328125
window_018.png,1,text_bubble,0.9525822401046753,220.9064178466797,512.5733642578125,637.22802734375,935.9829711914062
window_018.png,2,text_bubble,0.9418233633041382,0.0,1367.78125,690.0,2058.08056640625
window_019.png,1,text_bubble,0.9453194737434387,14.345884323120117,1573.6533203125,492.80780029296875,2052.0517578125
window_019.png,2,text_bubble,0.9431352615356445,285.4599914550781,2043.3955078125,677.9530029296875,2426.17529296875
window_020.png,1,text_bubble,0.9213777184486389,232.675537109375,1776.4688720703125,688.9420166015625,2222.38623046875
window_020.png,2,text_bubble,0.9208192229270935,141.29283142089844,1447.69970703125,528.741943359375,1821.9573974609375
window_020.png,3,text_bubble,0.9045102596282959,34.171566009521484,843.8197631835938,410.7374572753906,1219.0042724609375
window_021.png,1,text_bubble,0.9478213787078857,42.24539566040039,1957.38427734375,652.1375732421875,2507.822509765625
window_021.png,2,text_free,0.8358281850814819,152.69992065429688,489.520751953125,542.1087036132812,705.5062866210938
window_022.png,1,text_bubble,0.9428132176399231,22.729888916015625,1561.442626953125,474.460693359375,1964.702392578125
window_022.png,2,text_bubble,0.909334123134613,311.365966796875,513.6531982421875,663.8060913085938,825.025146484375
window_022.png,3,text_bubble,0.9055789709091187,297.9071350097656,2859.906005859375,654.260986328125,3000.0
window_023.png,1,text_bubble,0.9610772728919983,298.855224609375,357.1227111816406,651.3757934570312,705.0181274414062
window_023.png,2,text_bubble,0.9491959810256958,49.66225051879883,1893.4962158203125,297.8257751464844,2137.12158203125
window_023.png,3,text_bubble,0.9432037472724915,293.6226806640625,1409.8819580078125,581.4683837890625,1693.2884521484375
window_024.png,1,text_bubble,0.9548588991165161,154.56967163085938,2315.822021484375,537.2625122070312,2693.91748046875
window_024.png,2,text_bubble,0.9540748596191406,350.7664794921875,555.5923461914062,620.8657836914062,821.1837768554688
window_025.png,1,text_bubble,0.9431954026222229,45.92366409301758,1944.82470703125,393.35345458984375,2278.06884765625
window_025.png,2,text_bubble,0.9373502731323242,330.7084655761719,1188.563720703125,643.6885375976562,1487.0528564453125
window_025.png,3,text_bubble,0.935508131980896,153.59024047851562,0.0,539.2926635742188,193.28175354003906
window_026.png,1,text_bubble,0.9473617672920227,53.665103912353516,1632.885009765625,489.3775634765625,2071.4970703125
window_026.png,2,text_bubble,0.938785195350647,273.8246154785156,893.8931884765625,670.3413696289062,1264.773193359375
window_026.png,3,text_bubble,0.881946325302124,347.7041320800781,2823.331787109375,660.1446533203125,3000.0
window_026.png,4,text_bubble,0.862862765789032,200.55540466308594,2558.91748046875,530.0789184570312,2851.927734375
window_027.png,1,text_bubble,0.9514850378036499,62.454166412353516,1015.7987060546875,366.3877868652344,1324.9622802734375
window_027.png,2,text_bubble,0.9433656334877014,73.8737564086914,2561.293212890625,617.6349487304688,3000.0
window_027.png,3,text_bubble,0.9116689562797546,348.6363830566406,316.7458190917969,661.5084838867188,571.6236572265625
window_027.png,4,text_bubble,0.9024432301521301,200.56405639648438,56.39910125732422,531.5361328125,350.12603759765625
window_028.png,1,text_bubble,0.9601710438728333,282.9224853515625,2304.43359375,655.2777709960938,2677.249755859375
window_028.png,2,text_bubble,0.9513522982597351,17.009855270385742,982.5831298828125,436.9207763671875,1405.003173828125
window_028.png,3,text_bubble,0.9313579797744751,72.23734283447266,62.252952575683594,616.7186279296875,613.5429077148438
